ev_id,rec_stat,approval_date,lchg_userid,lchg_date
20080501X00579,B,2008-05-28,,2020-09-25 18:06:16
20080505X00594,F,,,2020-09-25 18:07:50
20080515X00676,B,2008-08-28,broda,2022-05-17 13:35:04
20080519X00694,B,2008-05-28,,2020-09-25 18:04:02
20080505X00591,B,2008-12-08,,2020-09-25 18:04:02
20080501X00580,B,2008-12-11,,2020-09-25 18:04:02
20080604X00783,F,,,2020-09-25 18:07:50
20080506X00599,B,2008-05-28,,2020-09-25 18:05:31
20080610X00821,B,2008-06-30,,2020-09-25 18:06:16
20080610X00822,B,2008-06-30,,2020-09-25 18:06:16
20080506X00616,F,,,2020-09-25 18:07:50
20080507X00622,F,,,2020-09-25 18:07:50
20080508X00635,B,2009-04-15,,2020-09-25 18:07:03
20080506X00608,B,2009-05-06,,2020-09-25 18:06:16
20080512X00655,B,2009-05-06,,2020-09-25 18:04:02
20080528X00739,B,2008-06-30,,2020-09-25 18:05:31
20080506X00609,B,2008-08-28,,2020-09-25 18:05:31
20080512X00649,B,2009-06-22,,2020-09-25 18:04:46
20080505X00595,F,,,2020-09-25 18:07:50
20080611X00834,B,2008-06-30,,2020-09-25 18:04:02
20080626X00921,B,2008-06-30,,2020-09-25 18:05:31
20080529X00748,B,2008-09-29,,2020-09-25 18:06:16
20080528X00735,F,,,2020-09-25 18:07:50
20080506X00600,B,2008-07-30,,2020-09-25 18:04:02
20080527X00728,B,2008-05-28,,2020-09-25 18:06:16
20080507X00623,B,2008-07-30,,2020-09-25 18:04:46
20080611X00827,B,2008-06-30,,2020-09-25 18:07:03
20080529X00755,B,2008-06-30,,2020-09-25 18:06:16
20080508X00638,B,2008-12-24,,2020-09-25 18:06:16
20080508X00637,B,2008-12-24,,2020-09-25 18:06:16
20080611X00826,B,2008-06-30,,2020-09-25 18:07:03
20080508X00636,B,2008-08-28,,2020-09-25 18:04:02
20080528X00740,B,2008-06-30,,2020-09-25 18:05:31
20080602X00759,B,2008-06-30,,2020-09-25 18:07:03
20080508X00628,B,2008-05-28,,2020-09-25 18:05:31
20080528X00741,B,2008-06-30,,2020-09-25 18:06:16
20080507X00621,B,2008-07-30,,2020-09-25 18:06:16
20080513X00657,B,2008-05-28,,2020-09-25 18:04:02
20080506X00598,B,2009-06-11,,2020-09-25 18:06:16
20080624X00906,B,2009-04-15,,2020-09-25 18:04:02
20080625X00909,B,2008-07-30,,2020-09-25 18:04:02
20080508X00631,B,2008-08-28,,2020-09-25 18:04:02
20080508X00633,B,2008-12-08,,2020-09-25 18:04:46
20080529X00749,B,2008-12-08,,2020-09-25 18:04:46
20080613X00865,B,2008-06-30,,2020-09-25 18:06:16
20080603X00774,B,2008-06-30,,2020-09-25 18:06:16
20080519X00698,B,2008-05-28,,2020-09-25 18:04:46
20080527X00724,B,2008-05-28,,2020-09-25 18:05:31
20080602X00761,B,2008-06-30,,2020-09-25 18:06:16
20080609X00814,B,2009-01-29,,2020-09-25 18:07:03
20080612X00846,B,2008-06-30,,2020-09-25 18:04:02
20080612X00839,B,2008-06-30,,2020-09-25 18:06:16
20080513X00658,B,2008-12-08,,2020-09-25 18:04:46
20080618X00874,B,2008-06-30,,2020-09-25 18:06:16
20080515X00678,B,2008-09-29,,2020-09-25 18:04:46
20080509X00641,F,,,2020-09-25 18:07:50
20080509X00642,F,,,2020-09-25 18:07:50
20080617X00872,B,2009-04-15,,2020-09-25 18:04:46
20080515X00677,B,2008-05-28,,2020-09-25 18:04:46
20080602X00768,B,2008-06-30,,2020-09-25 18:05:31
20080515X00680,B,2008-08-28,,2020-09-25 18:05:31
20080515X00672,B,2008-12-28,,2020-09-25 18:05:31
20080515X00671,B,2008-12-24,,2020-09-25 18:04:46
20080603X00777,B,2008-06-30,,2020-09-25 18:06:16
20080603X00778,B,2008-06-30,,2020-09-25 18:05:31
20080604X00788,B,2008-06-30,,2020-09-25 18:05:31
20080604X00789,B,2008-06-30,,2020-09-25 18:06:16
20080515X00670,B,2009-01-29,,2020-09-25 18:04:02
20080528X00743,B,2008-06-30,,2020-09-25 18:04:46
20080627X00938,B,2008-06-30,,2020-09-25 18:06:16
20080603X00775,B,2008-07-30,,2020-09-25 18:04:46
20080520X00702,B,2010-09-02,,2020-09-25 18:07:03
20081003X17550,B,2009-03-05,,2020-11-03 20:28:01
20080514X00668,B,2009-08-13,,2020-09-25 18:07:03
20080519X00695,B,2009-06-11,,2020-09-25 18:05:31
20080523X00715,B,2010-05-11,,2020-09-25 18:06:16
20080529X00744,B,2008-06-30,,2020-09-25 18:05:31
20080515X00679,B,2009-05-06,,2020-09-25 18:05:31
20081219X16532,B,2011-03-22,,2020-11-03 20:28:01
20080521X00707,B,2009-03-23,,2020-09-25 18:04:02
20080515X00674,B,2008-12-08,,2020-09-25 18:04:46
20080516X00685,B,2008-05-28,,2020-09-25 18:04:46
20080602X00767,B,2008-06-30,,2020-09-25 18:07:03
20080527X00722,B,2008-05-28,,2020-09-25 18:06:16
20080515X00673,B,2008-06-30,,2020-09-25 18:04:46
20080515X00684,B,2008-12-08,,2020-09-25 18:04:46
20080513X00661,B,2009-07-28,,2020-09-25 18:06:16
20080617X00873,B,2008-06-30,,2020-09-25 18:06:16
20080716X01057,B,2008-07-30,,2020-09-25 18:05:31
20080612X00840,B,2008-06-30,,2020-09-25 18:05:31
20080611X00832,B,2008-06-30,,2020-09-25 18:05:31
20080529X00750,B,2008-06-30,,2020-09-25 18:04:46
20080702X00971,B,2008-12-08,,2020-09-25 18:04:02
20080516X00688,F,,,2020-09-25 18:07:50
20080523X00718,B,2009-05-06,,2020-09-25 18:05:31
20080515X00675,F,2008-05-15,gibs-i,2023-08-03 13:43:59
20080521X00705,B,2010-03-23,,2020-09-25 18:04:46
20080527X00727,F,,,2020-09-25 18:07:50
20080602X00763,B,2009-06-11,,2020-09-25 18:05:31
20080820X01263,F,,,2020-09-25 18:07:50
20080603X00776,B,2008-06-30,,2020-09-25 18:04:02
20081003X63357,B,2009-04-29,,2020-11-03 20:28:01
20080609X00811,B,2009-05-12,,2020-09-25 18:07:03
20080523X00719,B,2008-08-28,,2020-09-25 18:06:16
20080602X00769,B,2008-06-30,broda,2022-04-06 14:13:08
20080612X00841,B,2008-06-30,,2020-09-25 18:06:16
20080602X00764,B,2008-06-30,,2020-09-25 18:04:46
20080602X00766,B,2008-06-30,,2020-09-25 18:04:02
20080724X01112,B,2010-03-23,,2020-09-25 18:04:02
20080602X00760,B,2008-06-30,,2020-09-25 18:06:16
20080519X00696,B,2009-05-06,,2020-09-25 18:06:16
20080709X00999,F,,,2020-09-25 18:07:50
20080609X00813,B,2010-04-22,,2020-09-25 18:04:46
20080609X00810,B,2010-10-21,,2020-09-25 18:07:03
20080523X00720,B,2009-05-06,,2020-09-25 18:07:03
20080527X00726,B,2008-08-28,,2020-09-25 18:05:31
20080618X00877,B,2009-01-29,,2020-09-25 18:04:02
20080716X01054,B,2008-07-30,,2020-09-25 18:05:31
20080619X00882,B,2008-06-30,,2020-09-25 18:06:16
20080627X00941,B,2008-06-30,,2020-09-25 18:06:16
20080625X00911,B,2008-07-30,,2020-09-25 18:04:02
20080527X00723,B,2008-05-28,,2020-09-25 18:06:16
20080716X01056,F,,,2020-09-25 18:07:50
20080527X00729,B,2009-05-06,,2020-09-25 18:06:16
20080602X00765,B,2009-05-06,,2020-09-25 18:05:31
20080523X00721,B,2008-08-28,,2020-09-25 18:07:03
20080527X00732,B,2008-05-28,,2020-09-25 18:06:16
20080603X00773,F,,,2020-09-25 18:07:50
20080627X00934,B,2008-06-30,,2020-09-25 18:04:46
20080613X00864,B,2008-06-30,,2020-09-25 18:06:16
20080521X00709,F,,,2020-09-25 18:07:50
20080521X00710,F,,,2020-09-25 18:07:50
20080618X00879,B,2008-06-30,,2020-09-25 18:07:03
20080625X00910,B,2008-07-30,,2020-09-25 18:04:02
20080618X00875,B,2008-06-30,,2020-09-25 18:06:16
20080620X00889,B,2008-06-30,,2020-09-25 18:06:16
20080711X01021,B,2008-07-30,,2020-09-25 18:04:02
20080714X01036,B,2008-07-30,,2020-09-25 18:05:31
20080611X00828,B,2008-06-30,,2020-09-25 18:07:03
20080703X00977,B,2008-07-30,,2020-09-25 18:06:16
20080616X00868,B,2008-06-30,,2020-09-25 18:04:46
20080605X00797,B,2009-09-30,,2020-09-25 18:05:31
20080904X01379,B,2008-09-26,,2020-09-25 18:04:02
20080626X00923,B,2008-09-29,,2020-09-25 18:05:31
20080626X00920,B,2008-06-30,,2020-09-25 18:05:31
20081003X41447,B,2009-03-23,dobn,2025-05-28 19:23:03
20080530X00758,B,2009-01-29,,2020-09-25 18:06:16
20080709X00993,B,2008-07-30,,2020-09-25 18:04:46
20080604X00786,B,2008-06-30,,2020-09-25 18:04:02
20080605X00795,B,2008-06-30,,2020-09-25 18:04:02
20080523X00716,B,2009-04-15,,2020-09-25 18:07:03
20080530X00756,B,2009-05-06,,2020-09-25 18:05:31
20080710X01009,B,2010-03-23,,2020-09-25 18:04:02
20080529X00746,B,2010-05-11,,2020-09-25 18:04:46
20081030X10129,B,2008-12-03,,2020-11-03 20:28:01
20080709X00992,B,2008-07-30,,2020-09-25 18:04:46
20080620X00890,F,2008-06-20,gibs-i,2023-08-03 13:46:19
20080714X01027,B,2008-07-30,,2020-09-25 18:04:02
20080616X00869,B,2008-06-30,,2020-09-25 18:04:46
20080529X00752,B,2009-04-15,,2020-09-25 18:06:16
20080624X00905,B,2008-06-30,,2020-09-25 18:05:31
20080625X00914,B,2008-06-30,,2020-09-25 18:06:16
20080529X00745,F,2008-05-29,gibs-i,2023-08-03 13:47:46
20080606X00807,B,2009-05-12,,2020-09-25 18:06:16
20080606X00808,B,2009-06-11,,2020-09-25 18:05:31
20080625X00915,B,2008-07-30,broda,2022-05-17 13:37:26
20080529X00747,B,2008-11-05,,2020-09-25 18:04:46
20080530X00757,B,2008-08-28,,2020-09-25 18:04:46
20080711X01022,B,2008-07-30,dobn,2025-05-28 19:16:56
20080528X00738,B,2008-07-30,,2020-09-25 18:04:02
20080603X00780,B,2008-06-30,,2020-09-25 18:06:16
20080611X00825,B,2008-06-30,,2020-09-25 18:06:16
20080613X00847,B,2009-03-23,,2020-09-25 18:07:03
20080527X00730,B,2008-09-26,,2020-09-25 18:07:03
20080527X00731,B,2009-05-06,,2020-09-25 18:07:03
20080605X00793,B,2009-04-15,,2020-09-25 18:04:02
20080611X00833,B,2008-09-29,,2020-09-25 18:07:03
20081003X16303,B,2010-03-28,,2020-09-25 18:04:02
20080528X00742,B,2008-06-30,broda,2022-05-17 13:33:55
20080808X01185,B,2008-09-26,,2020-09-25 18:04:02
20080529X00751,B,2008-12-24,dobn,2025-05-28 19:17:45
20080604X00791,B,2008-08-28,,2020-09-25 18:04:02
20080603X00772,B,2008-09-29,,2020-09-25 18:04:46
20080603X00771,B,2008-06-30,,2020-09-25 18:04:02
20080721X01093,B,2008-07-30,,2020-09-25 18:04:46
20080603X00770,B,2008-06-30,,2020-09-25 18:04:46
20080603X00779,B,2008-12-24,,2020-09-25 18:06:16
20080606X00809,B,2008-06-30,,2020-09-25 18:05:31
20080703X00975,B,2008-07-30,,2020-09-25 18:06:16
20080604X00784,B,2008-06-30,,2020-09-25 18:05:31
20080609X00812,F,,,2020-09-25 18:07:50
20080703X00976,B,2008-07-30,,2020-09-25 18:06:16
20080627X00935,B,2008-06-30,,2020-09-25 18:06:16
20080618X00876,B,2008-06-30,,2020-09-25 18:06:16
20080604X00782,F,,,2020-09-25 18:07:50
20080610X00823,F,,,2020-09-25 18:07:50
20080606X00803,B,2008-12-08,broda,2022-05-17 13:36:42
20080604X00792,B,2009-02-25,,2020-09-25 18:06:16
20080606X00804,B,2009-01-29,,2020-09-25 18:04:46
20080606X00802,B,2009-05-12,,2020-09-25 18:04:02
20080612X00843,B,2010-10-21,,2020-09-25 18:05:31
20080801X01141,B,2008-08-28,,2020-09-25 18:05:31
20080803X01145,B,2008-08-28,,2020-09-25 18:06:16
20080729X01127,B,2008-08-28,,2020-09-25 18:06:16
20080613X00851,B,2009-06-22,,2020-09-25 18:07:03
20080814X01244,B,2008-09-26,,2020-09-25 18:05:31
20080728X01121,B,2008-07-30,,2020-09-25 18:04:02
20080613X00859,F,,,2020-09-25 18:07:50
20080613X00863,B,2008-06-30,,2020-09-25 18:07:03
20080605X00798,B,2009-05-06,,2020-09-25 18:07:03
20080623X00894,B,2008-06-30,,2020-09-25 18:06:16
20080604X00790,B,2008-12-08,,2020-09-25 18:04:46
20080604X00785,B,2008-06-30,,2020-09-25 18:04:46
20080605X00800,B,2009-05-06,,2020-09-25 18:06:16
20080612X00844,B,2010-05-06,,2020-09-25 18:04:46
20080620X00888,B,2009-06-11,,2020-09-25 18:07:03
20080604X00787,B,2008-06-30,,2020-09-25 18:04:46
20080602X00762,B,2010-03-23,,2020-09-25 18:07:03
20080609X00815,B,2009-03-05,,2020-09-25 18:06:16
20080616X00870,B,2009-04-15,,2020-09-25 18:07:03
20080605X00799,B,2009-04-15,,2020-09-25 18:07:03
20080723X01111,B,2009-06-24,,2020-09-25 18:04:02
20080611X00836,B,2009-01-14,,2020-09-25 18:05:31
20080611X00831,B,2008-06-30,,2020-09-25 18:06:16
20080714X01028,B,2008-07-30,gibs-i,2023-06-27 13:54:40
20080605X00796,B,2008-06-30,,2020-09-25 18:04:02
20080719X01079,B,2008-07-30,,2020-09-25 18:04:02
20080613X00852,B,2009-05-12,,2020-09-25 18:07:03
20080710X01016,B,2008-07-30,,2020-09-25 18:07:03
20080826X01319,B,2008-08-28,,2020-09-25 18:04:02
20080605X00794,B,2009-05-12,,2020-09-25 18:05:31
20080707X00981,B,2008-07-30,,2020-09-25 18:06:16
20080801X01139,B,2008-08-28,,2020-09-25 18:06:16
20080723X01110,F,2008-07-23,,2020-09-25 18:07:50
20080613X00849,B,2008-06-30,,2020-09-25 18:05:31
20080613X00854,B,2008-06-30,,2020-09-25 18:05:31
20080613X00848,B,2008-06-30,,2020-09-25 18:04:46
20081003X63358,B,2013-08-06,,2020-09-25 18:06:16
20080606X00801,F,2008-06-06,dobn,2025-03-07 15:42:12
20080729X01122,B,2008-08-28,,2020-09-25 18:04:46
20080612X00845,B,2009-05-12,broda,2024-07-03 15:46:17
20080714X01034,B,2008-07-30,dobn,2025-05-28 19:14:12
20080612X00842,B,2008-12-28,,2020-09-25 18:06:16
20080701X00961,B,2008-07-30,,2020-09-25 18:07:03
20080701X00959,B,2008-07-30,,2020-09-25 18:05:31
20080710X01013,B,2008-07-30,broda,2022-05-17 13:38:00
20080613X00857,B,2009-06-11,,2020-09-25 18:04:02
20080613X00858,B,2009-01-15,,2020-09-25 18:06:16
20080710X01003,B,2009-03-23,,2020-09-25 18:07:03
20080620X00887,B,2010-03-03,,2020-09-25 18:07:03
20080611X00824,B,2008-12-28,,2020-09-25 18:04:46
20081003X17821,B,2009-01-22,,2020-09-25 18:04:02
20080627X00926,B,2010-05-28,,2020-09-25 18:04:02
20080627X00929,F,,,2020-09-25 18:07:50
20080701X00958,B,2008-07-30,,2020-09-25 18:05:31
20080701X00962,B,2008-07-30,broda,2022-05-17 13:41:39
20080701X00957,B,2008-07-30,,2020-09-25 18:07:03
20080611X00835,B,2010-03-03,,2020-09-25 18:06:16
20080804X01146,B,2008-08-28,,2020-09-25 18:06:16
20080613X00862,B,2010-04-15,broda,2024-06-06 16:25:11
20080619X00886,F,2008-06-19,gibs-i,2023-08-03 13:50:43
20080613X00855,B,2008-06-30,,2020-09-25 18:04:46
20080821X01273,B,2008-08-28,,2020-09-25 18:04:02
20080611X00838,B,2009-04-15,,2020-09-25 18:04:46
20080730X01128,B,2008-08-28,,2020-09-25 18:04:46
20080805X01162,B,2009-06-11,,2020-09-25 18:04:02
20080825X01300,F,,,2020-09-25 18:07:50
20080623X00892,B,2008-09-29,,2020-09-25 18:04:46
20080718X01066,B,2008-07-30,,2020-09-25 18:05:31
20080619X00885,F,2008-06-19,dobn,2025-03-07 15:40:09
20080624X00895,B,2008-08-28,,2020-09-25 18:06:16
20080707X00982,B,2008-09-29,,2020-09-25 18:06:16
20080624X00907,B,2009-04-15,,2020-09-25 18:04:02
20080708X00991,B,2008-07-30,,2020-09-25 18:07:03
20080627X00927,B,2008-06-30,,2020-09-25 18:06:16
20080627X00931,B,2008-06-30,,2020-09-25 18:05:31
20080627X00933,B,2008-06-30,,2020-09-25 18:06:16
20080709X00998,F,,,2020-09-25 18:07:50
20081003X16302,B,2011-10-28,,2020-11-03 20:28:02
20081003X16301,F,2015-06-23,,2020-09-25 18:07:50
20080723X01108,F,2008-07-23,,2020-09-25 18:07:50
20080701X00956,B,2009-07-28,,2020-09-25 18:07:03
20080723X01109,F,,,2020-09-25 18:07:50
20080820X01270,B,2008-08-28,dobn,2025-05-28 19:13:17
20080805X01154,B,2008-08-28,,2020-09-25 18:07:03
20080630X00951,B,2008-07-30,,2020-09-25 18:05:31
20080613X00856,B,2008-12-24,,2020-09-25 18:06:16
20080618X00880,B,2008-08-28,,2020-09-25 18:06:16
20080710X01010,B,2008-07-30,,2020-09-25 18:05:31
20080627X00925,B,2009-06-11,,2020-09-25 18:06:16
20080613X00860,B,2009-05-12,gibs-i,2023-08-03 13:31:55
20080613X00861,B,2020-08-12,gibs-i,2023-08-03 13:37:19
20080710X01007,B,2008-07-30,,2020-09-25 18:06:16
20080619X00884,B,2009-04-15,,2020-09-25 18:06:16
20080709X00997,B,2008-07-30,,2020-09-25 18:05:31
20080618X00881,B,2009-03-23,,2020-09-25 18:05:31
20080628X00942,B,2009-06-11,,2020-09-25 18:04:46
20080719X01078,B,2008-09-29,,2020-09-25 18:04:02
20080616X00866,B,2010-10-21,dobn,2025-05-28 19:21:16
20080616X00867,B,2009-06-11,,2020-09-25 18:06:16
20080720X01080,B,2008-07-30,,2020-09-25 18:04:02
20080709X01000,B,2008-07-30,broda,2022-05-17 13:42:18
20080618X00878,B,2009-04-15,,2020-09-25 18:07:03
20080905X01382,B,2008-09-26,,2020-09-25 18:07:03
20080804X01153,B,2010-04-22,,2020-09-25 18:04:46
20080905X01383,B,2008-09-26,,2020-09-25 18:07:03
20080825X01305,B,2008-08-28,,2020-09-25 18:04:46
20080710X01012,B,2008-07-30,,2020-09-25 18:05:31
20080710X01011,B,2008-07-30,,2020-09-25 18:05:31
20080624X00896,B,2008-12-08,,2020-09-25 18:05:31
20080624X00897,F,,,2020-09-25 18:07:50
20080718X01073,B,2008-07-30,broda,2022-05-17 13:43:24
20080718X01072,B,2008-07-30,,2020-09-25 18:05:31
20080702X00969,B,2009-06-11,,2020-09-25 18:07:03
20080703X00979,B,2008-07-30,,2020-09-25 18:05:31
20080702X00965,B,2009-06-11,,2020-09-25 18:04:46
20080730X01131,B,2008-08-28,,2020-09-25 18:04:02
20080627X00937,B,2008-06-30,,2020-09-25 18:04:02
20080627X00936,B,2008-06-30,,2020-09-25 18:04:46
20080627X00932,B,2008-06-30,,2020-09-25 18:04:46
20080718X01074,B,2008-07-30,,2020-09-25 18:06:16
20080623X00893,B,2008-09-29,,2020-09-25 18:04:46
20080821X01277,B,2008-08-28,,2020-09-25 18:05:31
20080630X00949,B,2008-07-30,,2020-09-25 18:05:31
20080630X00946,B,2008-07-30,,2020-09-25 18:04:46
20080717X01060,B,2008-07-30,,2020-09-25 18:04:46
20080623X00891,B,2008-12-28,,2020-09-25 18:06:16
20080630X00950,B,2008-07-30,,2020-09-25 18:04:02
20080718X01075,B,2008-07-30,,2020-09-25 18:06:16
20080624X00898,B,2010-10-21,,2020-09-25 18:06:16
20080624X00899,B,2008-12-24,,2020-09-25 18:06:16
20080710X01004,B,2009-06-25,,2020-09-25 18:07:03
20080624X00900,B,2009-07-28,,2020-09-25 18:06:16
20080805X01155,F,,,2020-09-25 18:07:50
20080714X01040,B,2008-07-30,,2020-09-25 18:06:16
20080714X01041,B,2008-07-30,,2020-09-25 18:05:31
20080710X01017,B,2010-03-23,,2020-09-25 18:07:03
20080710X01005,B,2009-01-29,,2020-09-25 18:07:03
20080624X00901,B,2008-12-24,,2020-09-25 18:06:16
20080624X00902,B,2008-09-26,,2020-09-25 18:06:16
20080624X00903,B,2009-03-23,,2020-09-25 18:06:16
20080630X00944,B,2009-05-06,,2020-09-25 18:06:16
20080702X00967,B,2009-05-06,,2020-09-25 18:07:03
20080701X00955,B,2010-03-23,,2020-09-25 18:04:46
20080714X01037,B,2008-07-30,,2020-09-25 18:04:02
20080702X00970,B,2009-05-12,,2020-09-25 18:07:03
20080714X01031,B,2009-01-29,,2020-09-25 18:04:02
20081219X16534,B,2014-10-27,,2020-11-03 20:28:02
20081004X21118,B,2014-12-15,,2020-11-03 20:28:02
20080825X01304,B,2008-08-28,,2020-09-25 18:04:46
20080625X00912,B,2008-07-30,,2020-09-25 18:04:46
20080625X00916,B,2009-05-06,,2020-09-25 18:06:16
20080625X00917,B,2009-05-06,,2020-09-25 18:05:31
20080922X01513,B,2008-12-11,,2020-09-25 18:04:46
20080630X00954,B,2009-05-06,,2020-09-25 18:04:46
20080624X00904,B,2008-08-28,,2020-09-25 18:06:16
20080708X00986,B,2009-01-29,,2020-09-25 18:06:16
20080627X00939,B,2008-09-26,,2020-09-25 18:04:02
20080630X00952,B,2011-05-19,,2020-09-25 18:05:31
20080625X00913,B,2008-07-30,,2020-09-25 18:04:46
20080630X00947,B,2008-07-30,,2020-09-25 18:05:31
20080630X00953,B,2008-07-30,,2020-09-25 18:05:31
20080702X00964,B,2009-06-11,,2020-09-25 18:07:03
20080708X00985,B,2009-05-12,,2020-09-25 18:06:16
20080627X00940,B,2009-05-12,,2020-09-25 18:04:46
20081003X17820,B,2009-01-22,,2020-09-25 18:04:46
20080714X01026,B,2008-07-30,,2020-09-25 18:05:31
20080630X00943,B,2008-09-26,,2020-09-25 18:04:02
20080626X00918,B,2008-12-11,,2020-09-25 18:04:02
20080626X00924,B,2008-12-11,,2020-09-25 18:04:46
20080627X00928,B,2009-08-13,,2020-09-25 18:06:16
20080715X01049,B,2009-10-19,,2020-09-25 18:07:03
20080703X00974,B,2010-09-27,,2020-09-25 18:04:02
20080715X01048,B,2008-12-24,,2020-09-25 18:07:03
20080718X01068,B,2008-07-30,,2020-09-25 18:05:31
20080626X00919,B,2009-05-06,,2020-09-25 18:06:16
20080715X01044,B,2008-07-30,,2020-09-25 18:05:31
20080708X00990,B,2009-01-29,,2020-09-25 18:05:31
20080708X00988,B,2009-01-29,,2020-09-25 18:06:16
20080728X01117,B,2008-07-30,,2020-09-25 18:05:31
20080630X00948,B,2008-07-30,,2020-09-25 18:05:31
20080714X01030,B,2010-05-11,,2020-09-25 18:04:02
20080821X01271,B,2008-08-28,,2020-09-25 18:04:02
20080717X01065,B,2009-01-29,,2020-09-25 18:07:03
20080714X01038,B,2009-07-28,,2020-09-25 18:05:31
20080627X00930,B,2009-03-23,,2020-09-25 18:05:31
20080715X01051,B,2009-05-07,,2020-09-25 18:04:02
20080701X00963,B,2010-03-28,dobn,2024-12-11 19:04:46
20080708X00984,B,2008-12-03,,2020-09-25 18:04:46
20081003X17822,B,2009-01-22,,2020-09-25 18:04:02
20080711X01020,B,2009-06-11,,2020-09-25 18:06:16
20080908X01415,B,2008-09-26,,2020-09-25 18:04:46
20080708X00989,B,2009-06-11,,2020-09-25 18:05:31
20080717X01063,B,2008-07-30,,2020-09-25 18:05:31
20080711X01019,B,2009-05-06,,2020-09-25 18:06:16
20080718X01069,B,2009-05-06,,2020-09-25 18:07:03
20080718X01070,B,2008-07-30,,2020-09-25 18:05:31
20080707X00983,B,2009-06-11,,2020-09-25 18:06:16
20080805X01158,B,2008-08-28,,2020-09-25 18:05:31
20080720X01081,B,2009-05-06,,2020-09-25 18:07:03
20080630X00945,B,2008-07-30,,2020-09-25 18:04:02
20080702X00966,B,2008-09-26,,2020-09-25 18:04:46
20080715X01047,B,2009-01-29,,2020-09-25 18:04:46
20080918X01493,B,2008-09-26,,2020-09-25 18:05:31
20080725X01114,B,2008-07-30,,2020-09-25 18:06:16
20080711X01024,B,2008-08-28,,2020-09-25 18:04:02
20080701X00960,B,2009-05-06,,2020-09-25 18:04:02
20080822X01290,B,2008-08-28,,2020-09-25 18:04:02
20080702X00968,F,,,2020-09-25 18:07:50
20080703X00978,B,2009-07-28,,2020-09-25 18:04:02
20080812X01229,B,2008-08-28,,2020-09-25 18:04:46
20080717X01061,B,2008-07-30,,2020-09-25 18:04:02
20080702X00972,B,2010-04-22,,2020-09-25 18:04:02
20080814X01243,B,2008-08-28,,2020-09-25 18:07:03
20080730X01130,B,2009-05-12,,2020-09-25 18:07:03
20080702X00973,B,2008-08-28,,2020-09-25 18:06:16
20080904X01378,B,2008-09-26,,2020-09-25 18:05:31
20081009X64042,B,2009-01-22,,2020-11-03 20:28:03
20080707X00980,B,2008-12-11,,2020-09-25 18:04:46
20080721X01090,B,2008-07-30,,2020-09-25 18:04:46
20080709X01002,B,2009-05-12,,2020-09-25 18:07:03
20080715X01052,B,2009-08-13,,2020-09-25 18:07:03
20080709X00995,B,2008-09-26,,2020-09-25 18:06:16
20080714X01029,B,2010-03-23,,2020-09-25 18:04:46
20080715X01053,B,2009-05-06,,2020-09-25 18:05:31
20080711X01023,B,2008-11-05,,2020-09-25 18:04:46
20080730X01129,B,2009-10-19,,2020-09-25 18:06:16
20080723X01102,B,2008-07-30,broda,2022-05-17 13:43:56
20080723X01103,B,2008-07-30,,2020-09-25 18:07:03
20080713X01025,B,2014-05-20,,2020-11-03 20:28:03
20080728X01116,F,2008-07-28,gibs-i,2023-08-03 13:52:09
20080711X01018,B,2009-02-25,,2020-09-25 18:05:31
20080715X01050,B,2009-03-23,broda,2022-05-17 13:45:28
20080808X01189,B,2009-09-21,,2020-09-25 18:06:16
20080718X01071,B,2008-07-30,,2020-09-25 18:05:31
20080812X01225,B,2008-08-28,,2020-09-25 18:05:31
20080916X01475,B,2008-09-26,,2020-09-25 18:05:31
20080917X01477,B,2008-09-26,,2020-09-25 18:05:31
20080917X01478,B,2008-09-26,,2020-09-25 18:07:03
20080709X00996,B,2009-05-06,,2020-09-25 18:05:31
20080709X00994,B,2008-08-28,,2020-09-25 18:06:16
20080723X01104,B,2008-07-30,,2020-09-25 18:07:03
20080721X01087,B,2009-06-11,,2020-09-25 18:05:31
20080710X01014,B,2008-08-28,,2020-09-25 18:07:03
20080710X01006,B,2008-11-05,,2020-09-25 18:04:46
20080719X01077,B,2010-04-22,,2020-09-25 18:04:02
20080723X01101,B,2008-07-30,,2020-09-25 18:05:31
20080710X01008,B,2009-01-29,,2020-09-25 18:04:02
20080905X01385,B,2008-09-26,,2020-09-25 18:07:03
20080715X01043,B,2008-09-26,,2020-09-25 18:04:02
20080910X01426,B,2009-01-29,,2020-09-25 18:04:46
20080905X01401,B,2008-09-26,,2020-09-25 18:04:02
20080806X01165,B,2008-08-28,,2020-09-25 18:06:16
20080722X01099,B,2009-02-25,,2020-09-25 18:04:46
20080710X01015,B,2009-05-06,,2020-09-25 18:07:03
20080828X01348,B,2008-09-26,,2020-09-25 18:04:02
